label,sequence,frame_idx,image_path,rh_x_0,rh_y_0,rh_z_0,rh_x_1,rh_y_1,rh_z_1,rh_x_2,rh_y_2,rh_z_2,rh_x_3,rh_y_3,rh_z_3,rh_x_4,rh_y_4,rh_z_4,rh_x_5,rh_y_5,rh_z_5,rh_x_6,rh_y_6,rh_z_6,rh_x_7,rh_y_7,rh_z_7,rh_x_8,rh_y_8,rh_z_8,rh_x_9,rh_y_9,rh_z_9,rh_x_10,rh_y_10,rh_z_10,rh_x_11,rh_y_11,rh_z_11,rh_x_12,rh_y_12,rh_z_12,rh_x_13,rh_y_13,rh_z_13,rh_x_14,rh_y_14,rh_z_14,rh_x_15,rh_y_15,rh_z_15,rh_x_16,rh_y_16,rh_z_16,rh_x_17,rh_y_17,rh_z_17,rh_x_18,rh_y_18,rh_z_18,rh_x_19,rh_y_19,rh_z_19,rh_x_20,rh_y_20,rh_z_20
buka_kunci,3,0,C:\Users\Yovan\Dataset_Gestur\buka_kunci\3\0.jpg,0.6432758569717407,0.7836019396781921,1.79314454840096e-07,0.5930014252662659,0.7354704737663269,-0.018263783305883408,0.5663325190544128,0.6539449095726013,-0.02735966630280018,0.5793653726577759,0.5875653624534607,-0.03844815492630005,0.6161191463470459,0.6004094481468201,-0.04731084778904915,0.6204866766929626,0.5794416069984436,-0.0033234357833862305,0.6224924921989441,0.5073198080062866,-0.02323722466826439,0.6122841835021973,0.4720611572265625,-0.041952792555093765,0.5951781868934631,0.46047115325927734,-0.05481935665011406,0.658423900604248,0.581426739692688,-0.007103548850864172,0.6704868674278259,0.5054193735122681,-0.029581712558865547,0.6606422662734985,0.4675202965736389,-0.04892513155937195,0.6446824073791504,0.4620392322540283,-0.06018252670764923,0.6904755234718323,0.6025983095169067,-0.014716475270688534,0.7085760235786438,0.5303306579589844,-0.03453752025961876,0.6959859132766724,0.5333402156829834,-0.0421726293861866,0.676111102104187,0.5608477592468262,-0.04225359484553337,0.7217307090759277,0.6362523436546326,-0.025088045746088028,0.7414320111274719,0.5776829123497009,-0.04017440974712372,0.7315535545349121,0.5634533166885376,-0.04609532281756401,0.710204005241394,0.5740092992782593,-0.04689517989754677
buka_kunci,3,1,C:\Users\Yovan\Dataset_Gestur\buka_kunci\3\1.jpg,0.6440964341163635,0.7896171808242798,1.3828828571149643e-07,0.5926145315170288,0.7354474067687988,-0.019166314974427223,0.5649195313453674,0.6530700325965881,-0.02855687029659748,0.5770823359489441,0.5841383934020996,-0.0399211160838604,0.6143076419830322,0.5974685549736023,-0.048752475529909134,0.6193163394927979,0.5771028995513916,-0.0012374307261779904,0.6213495135307312,0.5054126381874084,-0.022701028734445572,0.6113176345825195,0.47066059708595276,-0.04320558160543442,0.5935088396072388,0.46011626720428467,-0.05715314298868179,0.6576728820800781,0.5804675817489624,-0.004937578458338976,0.6712499260902405,0.5055110454559326,-0.02833493798971176,0.6622161269187927,0.4689004421234131,-0.04785056412220001,0.6454738974571228,0.4650881886482239,-0.05918057635426521,0.6895426511764526,0.6025687456130981,-0.013045662082731724,0.7087557911872864,0.5306015610694885,-0.033143892884254456,0.6958451271057129,0.5282726883888245,-0.039956334978342056,0.6747055053710938,0.5520004034042358,-0.03971325233578682,0.7200753092765808,0.6374310255050659,-0.024273140355944633,0.7393972277641296,0.580076277256012,-0.03968577831983566,0.7289486527442932,0.5639058947563171,-0.04552523419260979,0.7074022889137268,0.5721613168716431,-0.04634464159607887
buka_kunci,3,2,C:\Users\Yovan\Dataset_Gestur\buka_kunci\3\2.jpg,0.6437729597091675,0.794314980506897,1.530022188944713e-07,0.5934664011001587,0.7407631874084473,-0.01736416295170784,0.5653617978096008,0.6588958501815796,-0.026137487962841988,0.5744774341583252,0.58486008644104,-0.03755808249115944,0.6128080487251282,0.5925917029380798,-0.04653490334749222,0.6221218705177307,0.5798150897026062,0.0008400672231800854,0.6219934821128845,0.5078040957450867,-0.022305944934487343,0.6103737950325012,0.4715462028980255,-0.044462352991104126,0.5920073986053467,0.46522897481918335,-0.05898310989141464,0.6599969267845154,0.5809400677680969,-0.0036845270078629255,0.6735748648643494,0.5054007172584534,-0.0274270661175251,0.6656801104545593,0.46059200167655945,-0.04904879257082939,0.6492626667022705,0.45844197273254395,-0.0619547963142395,0.6927865743637085,0.6028355360031128,-0.01264982484281063,0.7124794721603394,0.5343046188354492,-0.03107764758169651,0.7054377198219299,0.5199455618858337,-0.039395760744810104,0.6847612261772156,0.5379844307899475,-0.040867917239665985,0.7244781851768494,0.6357946395874023,-0.024760637432336807,0.7458956241607666,0.5842819809913635,-0.03905447944998741,0.7416631579399109,0.5607962012290955,-0.04624038562178612,0.7209922075271606,0.5635819435119629,-0.04817190393805504
buka_kunci,3,3,C:\Users\Yovan\Dataset_Gestur\buka_kunci\3\3.jpg,0.6462360620498657,0.7963626384735107,8.977479382110687e-08,0.5969432592391968,0.7402987480163574,-0.016381729394197464,0.5678185224533081,0.6611754894256592,-0.023417489603161812,0.5749011635780334,0.5911424160003662,-0.0320173017680645,0.6093189120292664,0.5826128125190735,-0.03909526392817497,0.6272577047348022,0.5818228721618652,0.004403958097100258,0.6252562403678894,0.514746904373169,-0.01246346440166235,0.6142340302467346,0.4794637858867645,-0.029932741075754166,0.59820556640625,0.4603978097438812,-0.042169924825429916,0.6646915078163147,0.583854079246521,0.0005482074338942766,0.6752303242683411,0.5125405788421631,-0.015240470878779888,0.6726756691932678,0.47060471773147583,-0.03134360909461975,0.6612053513526917,0.45353245735168457,-0.04181273654103279,0.6984692215919495,0.6042985916137695,-0.007906020618975163,0.7157033681869507,0.5428922176361084,-0.025666577741503716,0.7146745920181274,0.5177552700042725,-0.03900904953479767,0.7002459764480591,0.5170947909355164,-0.045336365699768066,0.7280503511428833,0.6378033757209778,-0.018548879772424698,0.7483147382736206,0.5917735695838928,-0.03345353528857231,0.7498571872711182,0.562634289264679,-0.042953044176101685,0.7393869757652283,0.5507622957229614,-0.047940462827682495
buka_kunci,3,4,C:\Users\Yovan\Dataset_Gestur\buka_kunci\3\4.jpg,0.64558345079422,0.7949143052101135,1.4609270237997407e-07,0.599875807762146,0.7392271161079407,-0.016997450962662697,0.5742156505584717,0.6583375930786133,-0.024382170289754868,0.5785452723503113,0.5870950222015381,-0.0325002558529377,0.609674870967865,0.5787614583969116,-0.03962421044707298,0.6297093033790588,0.5812208652496338,0.0024436567910015583,0.6284236311912537,0.5134576559066772,-0.013507338240742683,0.6172059178352356,0.47877150774002075,-0.02914373204112053,0.6025012135505676,0.4511113166809082,-0.04100848734378815,0.6678811311721802,0.5846298336982727,-0.001775330863893032,0.6761314272880554,0.5130466818809509,-0.014767932705581188,0.6750166416168213,0.46762681007385254,-0.028652910143136978,0.6685581803321838,0.4276299476623535,-0.03896446153521538,0.7011009454727173,0.6070892214775085,-0.010649745352566242,0.7159740924835205,0.5511220693588257,-0.027245862409472466,0.7201905250549316,0.5172595977783203,-0.039791882038116455,0.7175790667533875,0.48542502522468567,-0.04738939180970192,0.7296134233474731,0.6430468559265137,-0.021520713344216347,0.7483503222465515,0.5985381603240967,-0.03478211537003517,0.7566158771514893,0.5686105489730835,-0.04194610193371773,0.7587348222732544,0.5388759970664978,-0.046857114881277084
buka_kunci,3,5,C:\Users\Yovan\Dataset_Gestur\buka_kunci\3\5.jpg,0.6469504833221436,0.7935391664505005,1.5672293329771492e-07,0.6006306409835815,0.7388015985488892,-0.01801387406885624,0.5747190713882446,0.6589441299438477,-0.026212479919195175,0.5783247351646423,0.5866608619689941,-0.034953851252794266,0.6109948754310608,0.5766635537147522,-0.04250530153512955,0.630110502243042,0.5815594792366028,0.001700983615592122,0.629631757736206,0.5123592615127563,-0.015043513849377632,0.6188032627105713,0.4768992066383362,-0.031254567205905914,0.6048617959022522,0.44760727882385254,-0.043428778648376465,0.6681638360023499,0.5841047763824463,-0.002143578603863716,0.6758902668952942,0.510450005531311,-0.01512722298502922,0.6749874949455261,0.46355342864990234,-0.028726495802402496,0.6694546937942505,0.4201677441596985,-0.03888445347547531,0.7015584707260132,0.6060917973518372,-0.010778065770864487,0.7154403328895569,0.5463072061538696,-0.02728189155459404,0.7202743887901306,0.5119202136993408,-0.0390884131193161,0.7192065715789795,0.4782137870788574,-0.04623160883784294,0.7301439046859741,0.6420026421546936,-0.021568767726421356,0.7493743300437927,0.5966126918792725,-0.035078875720500946,0.7592979669570923,0.5665149092674255,-0.04197490215301514,0.7639449834823608,0.5353144407272339,-0.04660830646753311
buka_kunci,3,6,C:\Users\Yovan\Dataset_Gestur\buka_kunci\3\6.jpg,0.6499573588371277,0.7916415333747864,2.2493263429623767e-07,0.6043302416801453,0.7380096316337585,-0.019694332033395767,0.578079879283905,0.6572516560554504,-0.02869602106511593,0.5812139511108398,0.5842416286468506,-0.037382397800683975,0.6140744090080261,0.5759961009025574,-0.04515339434146881,0.6327497959136963,0.5835300087928772,-0.00581249687820673,0.630578875541687,0.5091823935508728,-0.022243043407797813,0.621202826499939,0.4687608480453491,-0.037107259035110474,0.6103553175926208,0.4334878623485565,-0.048611119389534,0.6710149049758911,0.5857853293418884,-0.009486356750130653,0.6791549921035767,0.5059926509857178,-0.02299746312201023,0.6791765689849854,0.453413188457489,-0.03643893450498581,0.6760663390159607,0.40496179461479187,-0.04637802764773369,0.7049115300178528,0.6078023910522461,-0.01730514131486416,0.721077561378479,0.540530264377594,-0.0339675098657608,0.7292413115501404,0.4980284869670868,-0.045642971992492676,0.7332431674003601,0.4578864574432373,-0.05287022143602371,0.7338110208511353,0.6435153484344482,-0.02723250538110733,0.7564353942871094,0.5930112600326538,-0.040852855890989304,0.7709388732910156,0.5591290593147278,-0.046921320259571075,0.7814617156982422,0.5251346230506897,-0.050996094942092896
buka_kunci,3,7,C:\Users\Yovan\Dataset_Gestur\buka_kunci\3\7.jpg,0.6516333222389221,0.7911152243614197,2.721588145959686e-07,0.605556845664978,0.7369661331176758,-0.02134675718843937,0.5798090696334839,0.658341646194458,-0.03221782296895981,0.5815288424491882,0.587043821811676,-0.04240816459059715,0.6143872141838074,0.5754872560501099,-0.05208636447787285,0.6348217725753784,0.5851053595542908,-0.011542963795363903,0.6299193501472473,0.5059184432029724,-0.030509138479828835,0.620602011680603,0.45966458320617676,-0.04657246917486191,0.6122473478317261,0.4198535084724426,-0.05869375541806221,0.6730226874351501,0.5875311493873596,-0.015367875806987286,0.6808333992958069,0.5013108253479004,-0.03148553520441055,0.6819829344749451,0.4436870813369751,-0.04610859230160713,0.6816965341567993,0.39216071367263794,-0.056567735970020294,0.7070441842079163,0.6095953583717346,-0.02314208820462227,0.7243854999542236,0.5349980592727661,-0.04165567085146904,0.7346671223640442,0.4865463376045227,-0.05400652065873146,0.7419958710670471,0.4425320029258728,-0.06166139990091324,0.7356733083724976,0.6453349590301514,-0.03305922448635101,0.7597433924674988,0.5919007658958435,-0.048504527658224106,0.7764694094657898,0.5551962852478027,-0.05511583015322685,0.7904868125915527,0.5187138915061951,-0.05936087295413017
buka_kunci,3,8,C:\Users\Yovan\Dataset_Gestur\buka_kunci\3\8.jpg,0.6543135643005371,0.7907053232192993,2.6347353809796914e-07,0.6089594960212708,0.7351014614105225,-0.0207185260951519,0.5823506116867065,0.6590161323547363,-0.03241485357284546,0.5830432176589966,0.5905764698982239,-0.04342159628868103,0.6153887510299683,0.5753434896469116,-0.05416227504611015,0.6383053660392761,0.5855705738067627,-0.015568450093269348,0.630226731300354,0.5028213262557983,-0.0353475846350193,0.6203305721282959,0.4521275758743286,-0.05120344087481499,0.6129701137542725,0.40786296129226685,-0.06329841166734695,0.6763798594474792,0.5881320238113403,-0.020394008606672287,0.6821896433830261,0.4989365339279175,-0.038117822259664536,0.6834158301353455,0.43946123123168945,-0.05311553552746773,0.6840697526931763,0.3866921067237854,-0.06373918056488037,0.7106348872184753,0.6102148294448853,-0.02874033898115158,0.7282617688179016,0.5323711037635803,-0.049218129366636276,0.7400163412094116,0.48053377866744995,-0.06218510493636131,0.7492090463638306,0.4338763356208801,-0.07006513327360153,0.739915668964386,0.64626544713974,-0.038954541087150574,0.7654100656509399,0.59014493227005,-0.0564124770462513,0.7832924127578735,0.5510439872741699,-0.06363710016012192,0.7983951568603516,0.5127549171447754,-0.06808511912822723
buka_kunci,3,9,C:\Users\Yovan\Dataset_Gestur\buka_kunci\3\9.jpg,0.6538321375846863,0.7900738716125488,2.833354244557995e-07,0.6099181175231934,0.7336555123329163,-0.022512691095471382,0.583005428314209,0.6601849794387817,-0.03624530881643295,0.581001877784729,0.5925810933113098,-0.04906849190592766,0.6131168603897095,0.5707980394363403,-0.06159337982535362,0.6387026309967041,0.5851866602897644,-0.018302157521247864,0.6299784779548645,0.5022103786468506,-0.03996310755610466,0.6207935810089111,0.4506799578666687,-0.057126276195049286,0.6152282953262329,0.40527480840682983,-0.06987067312002182,0.6774618625640869,0.5882999897003174,-0.022676482796669006,0.6838303804397583,0.49856752157211304,-0.04195956140756607,0.6859351992607117,0.4384593963623047,-0.05776051804423332,0.6876949071884155,0.3849319815635681,-0.06877706944942474,0.712185800075531,0.6110938191413879,-0.030667029321193695,0.729564368724823,0.5331010222434998,-0.05194932222366333,0.7412404417991638,0.4814556837081909,-0.06432686001062393,0.7507703304290771,0.43525490164756775,-0.07163121551275253,0.7414597272872925,0.6475838422775269,-0.040684774518013,0.7668512463569641,0.5905293226242065,-0.0581183098256588,0.7851972579956055,0.551855206489563,-0.0644252598285675,0.80131596326828,0.5143688917160034,-0.06805406510829926
